symbol,section,sub.section,group,category,date,value
VNET,Growth,Operating Income %,40,10-Year Average,2009-12-01,NA
VNET,Growth,Operating Income %,40,10-Year Average,2010-12-01,NA
VNET,Growth,Operating Income %,40,10-Year Average,2011-12-01,NA
VNET,Growth,Operating Income %,40,10-Year Average,2012-12-01,NA
VNET,Growth,Operating Income %,40,10-Year Average,2013-12-01,NA
VNET,Growth,Operating Income %,40,10-Year Average,2014-12-01,NA
VNET,Growth,Operating Income %,40,10-Year Average,2015-12-01,NA
VNET,Growth,Operating Income %,40,10-Year Average,2016-12-01,NA
VNET,Growth,Operating Income %,40,10-Year Average,2017-12-01,NA
VNET,Growth,Net Income %,41,Year over Year,2008-12-01,NA
VNET,Growth,Net Income %,41,Year over Year,2009-12-01,NA
VNET,Growth,Net Income %,41,Year over Year,2010-12-01,NA
VNET,Growth,Net Income %,41,Year over Year,2011-12-01,NA
VNET,Growth,Net Income %,41,Year over Year,2012-12-01,205.38
VNET,Growth,Net Income %,41,Year over Year,2013-12-01,NA
VNET,Growth,Net Income %,41,Year over Year,2014-12-01,NA
VNET,Growth,Net Income %,41,Year over Year,2015-12-01,NA
VNET,Growth,Net Income %,41,Year over Year,2016-12-01,NA
VNET,Growth,Net Income %,41,Year over Year,2017-12-01,NA
VNET,Growth,Net Income %,42,3-Year Average,2008-12-01,NA
VNET,Growth,Net Income %,42,3-Year Average,2009-12-01,NA
VNET,Growth,Net Income %,42,3-Year Average,2010-12-01,NA
VNET,Growth,Net Income %,42,3-Year Average,2011-12-01,NA
VNET,Growth,Net Income %,42,3-Year Average,2012-12-01,NA
VNET,Growth,Net Income %,42,3-Year Average,2013-12-01,NA
VNET,Growth,Net Income %,42,3-Year Average,2014-12-01,NA
VNET,Growth,Net Income %,42,3-Year Average,2015-12-01,NA
VNET,Growth,Net Income %,42,3-Year Average,2016-12-01,NA
VNET,Growth,Net Income %,42,3-Year Average,2017-12-01,NA
VNET,Growth,Net Income %,43,5-Year Average,2008-12-01,NA
VNET,Growth,Net Income %,43,5-Year Average,2009-12-01,NA
VNET,Growth,Net Income %,43,5-Year Average,2010-12-01,NA
VNET,Growth,Net Income %,43,5-Year Average,2011-12-01,NA
VNET,Growth,Net Income %,43,5-Year Average,2012-12-01,NA
VNET,Growth,Net Income %,43,5-Year Average,2013-12-01,NA
VNET,Growth,Net Income %,43,5-Year Average,2014-12-01,NA
VNET,Growth,Net Income %,43,5-Year Average,2015-12-01,NA
VNET,Growth,Net Income %,43,5-Year Average,2016-12-01,NA
VNET,Growth,Net Income %,43,5-Year Average,2017-12-01,NA
VNET,Growth,Net Income %,44,10-Year Average,2008-12-01,NA
VNET,Growth,Net Income %,44,10-Year Average,2009-12-01,NA
VNET,Growth,Net Income %,44,10-Year Average,2010-12-01,NA
VNET,Growth,Net Income %,44,10-Year Average,2011-12-01,NA
VNET,Growth,Net Income %,44,10-Year Average,2012-12-01,NA
VNET,Growth,Net Income %,44,10-Year Average,2013-12-01,NA
VNET,Growth,Net Income %,44,10-Year Average,2014-12-01,NA
VNET,Growth,Net Income %,44,10-Year Average,2015-12-01,NA
VNET,Growth,Net Income %,44,10-Year Average,2016-12-01,NA
VNET,Growth,Net Income %,44,10-Year Average,2017-12-01,NA
VNET,Growth,EPS %,45,Year over Year,2008-12-01,NA
VNET,Growth,EPS %,45,Year over Year,2009-12-01,NA
VNET,Growth,EPS %,45,Year over Year,2010-12-01,NA
VNET,Growth,EPS %,45,Year over Year,2011-12-01,NA
VNET,Growth,EPS %,45,Year over Year,2012-12-01,166.67
VNET,Growth,EPS %,45,Year over Year,2013-12-01,NA
VNET,Growth,EPS %,45,Year over Year,2014-12-01,NA
VNET,Growth,EPS %,45,Year over Year,2015-12-01,NA
VNET,Growth,EPS %,45,Year over Year,2016-12-01,NA
VNET,Growth,EPS %,45,Year over Year,2017-12-01,NA
VNET,Growth,EPS %,46,3-Year Average,2008-12-01,NA
VNET,Growth,EPS %,46,3-Year Average,2009-12-01,NA
VNET,Growth,EPS %,46,3-Year Average,2010-12-01,NA
VNET,Growth,EPS %,46,3-Year Average,2011-12-01,NA
VNET,Growth,EPS %,46,3-Year Average,2012-12-01,NA
VNET,Growth,EPS %,46,3-Year Average,2013-12-01,NA
VNET,Growth,EPS %,46,3-Year Average,2014-12-01,NA
VNET,Growth,EPS %,46,3-Year Average,2015-12-01,NA
VNET,Growth,EPS %,46,3-Year Average,2016-12-01,NA
VNET,Growth,EPS %,46,3-Year Average,2017-12-01,NA
VNET,Growth,EPS %,47,5-Year Average,2008-12-01,NA
VNET,Growth,EPS %,47,5-Year Average,2009-12-01,NA
VNET,Growth,EPS %,47,5-Year Average,2010-12-01,NA
VNET,Growth,EPS %,47,5-Year Average,2011-12-01,NA
VNET,Growth,EPS %,47,5-Year Average,2012-12-01,NA
VNET,Growth,EPS %,47,5-Year Average,2013-12-01,NA
VNET,Growth,EPS %,47,5-Year Average,2014-12-01,NA
VNET,Growth,EPS %,47,5-Year Average,2015-12-01,NA
VNET,Growth,EPS %,47,5-Year Average,2016-12-01,NA
VNET,Growth,EPS %,47,5-Year Average,2017-12-01,NA
VNET,Growth,EPS %,48,10-Year Average,2008-12-01,NA
VNET,Growth,EPS %,48,10-Year Average,2009-12-01,NA
VNET,Growth,EPS %,48,10-Year Average,2010-12-01,NA
VNET,Growth,EPS %,48,10-Year Average,2011-12-01,NA
VNET,Growth,EPS %,48,10-Year Average,2012-12-01,NA
VNET,Growth,EPS %,48,10-Year Average,2013-12-01,NA
VNET,Growth,EPS %,48,10-Year Average,2014-12-01,NA
VNET,Growth,EPS %,48,10-Year Average,2015-12-01,NA
VNET,Growth,EPS %,48,10-Year Average,2016-12-01,NA
VNET,Growth,EPS %,48,10-Year Average,2017-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2008-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2009-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2010-12-01,2848.26
VNET,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2011-12-01,104.17
VNET,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2012-12-01,4.69
VNET,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2013-12-01,-62.9
VNET,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2014-12-01,404.2
VNET,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2015-12-01,-33.36
VNET,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2016-12-01,-61.44
VNET,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2017-12-01,381.12
VNET,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2008-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2009-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2010-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2011-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2012-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2013-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2014-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2015-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2016-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2017-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2008-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2009-12-01,11.17
VNET,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2010-12-01,11.3
VNET,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2011-12-01,25.13
VNET,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2012-12-01,38.09
VNET,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2013-12-01,23.15
VNET,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2014-12-01,29.85
VNET,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2015-12-01,30.26
VNET,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2016-12-01,16.82
VNET,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2017-12-01,12.23
VNET,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2008-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2009-12-01,-10.29
VNET,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2010-12-01,4.19
VNET,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2011-12-01,-8.86
VNET,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2012-12-01,-26.68
VNET,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2013-12-01,-19.87
VNET,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2014-12-01,-18.54
VNET,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2015-12-01,-24.29
VNET,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2016-12-01,-14.52
VNET,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2017-12-01,-0.37
VNET,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2008-12-01,NA
VNET,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2009-12-01,5.45
VNET,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2010-12-01,-0.09
VNET,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2011-12-01,-4.9
VNET,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2012-12-01,-7.22
VNET,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2013-12-01,8.1
VNET,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2014-12-01,1.53
VNET,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2015-12-01,2.2
VNET,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2016-12-01,0.57
VNET,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2017-12-01,0.01
VNET,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2009-12-01,20.74
VNET,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2010-12-01,11.47
VNET,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2011-12-01,54.31
VNET,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2012-12-01,22
VNET,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2013-12-01,41.93
VNET,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2014-12-01,16.14
VNET,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2015-12-01,16.48
VNET,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2016-12-01,12.68
VNET,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2017-12-01,25.22
VNET,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2009-12-01,31.96
VNET,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2010-12-01,12.38
VNET,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2011-12-01,7.88
VNET,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2012-12-01,10.48
VNET,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2013-12-01,12.54
VNET,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2014-12-01,10.57
VNET,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2015-12-01,11.84
VNET,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2016-12-01,11.35
VNET,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2017-12-01,11.39
VNET,Financial Health,Balance Sheet Items (in %),56,Inventory,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),56,Inventory,2009-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),56,Inventory,2010-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),56,Inventory,2011-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),56,Inventory,2012-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),56,Inventory,2013-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),56,Inventory,2014-12-01,0.1
VNET,Financial Health,Balance Sheet Items (in %),56,Inventory,2015-12-01,0.12
VNET,Financial Health,Balance Sheet Items (in %),56,Inventory,2016-12-01,0.04
VNET,Financial Health,Balance Sheet Items (in %),56,Inventory,2017-12-01,0.01
VNET,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2009-12-01,8.9
VNET,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2010-12-01,2.88
VNET,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2011-12-01,2.37
VNET,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2012-12-01,9.95
VNET,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2013-12-01,4.32
VNET,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2014-12-01,2.92
VNET,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2015-12-01,3.61
VNET,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2016-12-01,17.81
VNET,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2017-12-01,6.24
VNET,Financial Health,Balance Sheet Items (in %),58,Total Current Assets,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),58,Total Current Assets,2009-12-01,61.6
VNET,Financial Health,Balance Sheet Items (in %),58,Total Current Assets,2010-12-01,26.73
VNET,Financial Health,Balance Sheet Items (in %),58,Total Current Assets,2011-12-01,64.55
VNET,Financial Health,Balance Sheet Items (in %),58,Total Current Assets,2012-12-01,42.43
VNET,Financial Health,Balance Sheet Items (in %),58,Total Current Assets,2013-12-01,58.78
VNET,Financial Health,Balance Sheet Items (in %),58,Total Current Assets,2014-12-01,29.74
VNET,Financial Health,Balance Sheet Items (in %),58,Total Current Assets,2015-12-01,32.05
VNET,Financial Health,Balance Sheet Items (in %),58,Total Current Assets,2016-12-01,41.88
VNET,Financial Health,Balance Sheet Items (in %),58,Total Current Assets,2017-12-01,42.85
VNET,Financial Health,Balance Sheet Items (in %),59,Net PP&E,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),59,Net PP&E,2009-12-01,28.55
VNET,Financial Health,Balance Sheet Items (in %),59,Net PP&E,2010-12-01,27.15
VNET,Financial Health,Balance Sheet Items (in %),59,Net PP&E,2011-12-01,18.89
VNET,Financial Health,Balance Sheet Items (in %),59,Net PP&E,2012-12-01,27.64
VNET,Financial Health,Balance Sheet Items (in %),59,Net PP&E,2013-12-01,22.87
VNET,Financial Health,Balance Sheet Items (in %),59,Net PP&E,2014-12-01,31.5
VNET,Financial Health,Balance Sheet Items (in %),59,Net PP&E,2015-12-01,33.63
VNET,Financial Health,Balance Sheet Items (in %),59,Net PP&E,2016-12-01,30.44
VNET,Financial Health,Balance Sheet Items (in %),59,Net PP&E,2017-12-01,33.5
VNET,Financial Health,Balance Sheet Items (in %),60,Intangibles,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),60,Intangibles,2009-12-01,8.55
VNET,Financial Health,Balance Sheet Items (in %),60,Intangibles,2010-12-01,45.1
VNET,Financial Health,Balance Sheet Items (in %),60,Intangibles,2011-12-01,15.68
VNET,Financial Health,Balance Sheet Items (in %),60,Intangibles,2012-12-01,20.18
VNET,Financial Health,Balance Sheet Items (in %),60,Intangibles,2013-12-01,12.19
VNET,Financial Health,Balance Sheet Items (in %),60,Intangibles,2014-12-01,33.47
VNET,Financial Health,Balance Sheet Items (in %),60,Intangibles,2015-12-01,28.49
VNET,Financial Health,Balance Sheet Items (in %),60,Intangibles,2016-12-01,23.35
VNET,Financial Health,Balance Sheet Items (in %),60,Intangibles,2017-12-01,15.69
VNET,Financial Health,Balance Sheet Items (in %),61,Other Long-Term Assets,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),61,Other Long-Term Assets,2009-12-01,1.3
VNET,Financial Health,Balance Sheet Items (in %),61,Other Long-Term Assets,2010-12-01,1.01
VNET,Financial Health,Balance Sheet Items (in %),61,Other Long-Term Assets,2011-12-01,0.87
VNET,Financial Health,Balance Sheet Items (in %),61,Other Long-Term Assets,2012-12-01,9.76
VNET,Financial Health,Balance Sheet Items (in %),61,Other Long-Term Assets,2013-12-01,6.16
VNET,Financial Health,Balance Sheet Items (in %),61,Other Long-Term Assets,2014-12-01,5.29
VNET,Financial Health,Balance Sheet Items (in %),61,Other Long-Term Assets,2015-12-01,5.84
VNET,Financial Health,Balance Sheet Items (in %),61,Other Long-Term Assets,2016-12-01,4.32
VNET,Financial Health,Balance Sheet Items (in %),61,Other Long-Term Assets,2017-12-01,7.96
VNET,Financial Health,Balance Sheet Items (in %),62,Total Assets,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),62,Total Assets,2009-12-01,100
VNET,Financial Health,Balance Sheet Items (in %),62,Total Assets,2010-12-01,100
VNET,Financial Health,Balance Sheet Items (in %),62,Total Assets,2011-12-01,100
VNET,Financial Health,Balance Sheet Items (in %),62,Total Assets,2012-12-01,100
VNET,Financial Health,Balance Sheet Items (in %),62,Total Assets,2013-12-01,100
VNET,Financial Health,Balance Sheet Items (in %),62,Total Assets,2014-12-01,100
VNET,Financial Health,Balance Sheet Items (in %),62,Total Assets,2015-12-01,100
VNET,Financial Health,Balance Sheet Items (in %),62,Total Assets,2016-12-01,100
VNET,Financial Health,Balance Sheet Items (in %),62,Total Assets,2017-12-01,100
VNET,Financial Health,Balance Sheet Items (in %),63,Accounts Payable,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),63,Accounts Payable,2009-12-01,12.92
VNET,Financial Health,Balance Sheet Items (in %),63,Accounts Payable,2010-12-01,8.23
VNET,Financial Health,Balance Sheet Items (in %),63,Accounts Payable,2011-12-01,3.44
VNET,Financial Health,Balance Sheet Items (in %),63,Accounts Payable,2012-12-01,3.7
VNET,Financial Health,Balance Sheet Items (in %),63,Accounts Payable,2013-12-01,3.13
VNET,Financial Health,Balance Sheet Items (in %),63,Accounts Payable,2014-12-01,7.86
VNET,Financial Health,Balance Sheet Items (in %),63,Accounts Payable,2015-12-01,10.32
VNET,Financial Health,Balance Sheet Items (in %),63,Accounts Payable,2016-12-01,7.65
VNET,Financial Health,Balance Sheet Items (in %),63,Accounts Payable,2017-12-01,2.59
VNET,Financial Health,Balance Sheet Items (in %),64,Short-Term Debt,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),64,Short-Term Debt,2009-12-01,0.39
VNET,Financial Health,Balance Sheet Items (in %),64,Short-Term Debt,2010-12-01,6.52
VNET,Financial Health,Balance Sheet Items (in %),64,Short-Term Debt,2011-12-01,4.38
VNET,Financial Health,Balance Sheet Items (in %),64,Short-Term Debt,2012-12-01,11.66
VNET,Financial Health,Balance Sheet Items (in %),64,Short-Term Debt,2013-12-01,6.16
VNET,Financial Health,Balance Sheet Items (in %),64,Short-Term Debt,2014-12-01,12.62
VNET,Financial Health,Balance Sheet Items (in %),64,Short-Term Debt,2015-12-01,3.13
VNET,Financial Health,Balance Sheet Items (in %),64,Short-Term Debt,2016-12-01,18.32
VNET,Financial Health,Balance Sheet Items (in %),64,Short-Term Debt,2017-12-01,1.35
VNET,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2009-12-01,0.1
VNET,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2010-12-01,0.59
VNET,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2011-12-01,2.69
VNET,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2012-12-01,2.56
VNET,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2013-12-01,1.31
VNET,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2014-12-01,0.58
VNET,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2015-12-01,0.75
VNET,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2016-12-01,0.37
VNET,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2017-12-01,0.31
VNET,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2008-12-01,NA
VNET,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2009-12-01,6.37
VNET,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2010-12-01,5.12
